wavelength	flux
5913.1	1.2284505e-17
5915.1	1.7406249e-17
5917.0	1.3996355e-17
5919.0	1.7846006e-17
5921.0	1.9030223e-17
5922.9	1.2227215e-17
5924.9	1.6111537e-17
5926.9	1.2966328e-17
5928.9	7.6025571e-18
5930.8	9.9890632e-18
5932.8	1.5135946e-17
5934.8	1.4806095e-17
5936.7	1.8807333e-17
5938.7	1.4614189e-17
5940.7	8.4407065e-18
5942.6	1.2006333e-17
5944.6	1.8310998e-17
5946.6	1.4894916e-17
5948.6	8.8288273e-18
5950.5	-1.2327438e-18
5952.5	-6.6535157e-19
5954.5	3.919614e-18
5956.4	5.2525675e-18
5958.4	6.6569293e-18
5960.4	1.7688552e-17
5962.4	1.9401041e-17
5964.3	1.4945892e-17
5966.3	1.27282e-17
5968.3	1.4176516e-17
5970.2	1.5567637e-17
5972.2	9.0676819e-18
5974.2	5.5075119e-18
5976.1	1.4780509e-17
5978.1	1.5104441e-17
5980.1	9.9468117e-18
5982.1	7.2654831e-18
5984.0	7.1592484e-18
5986.0	7.5829156e-18
5988.0	3.5503518e-18
5989.9	1.1004656e-17
5991.9	2.3292728e-17
5993.9	2.0349761e-17
5995.9	1.4272783e-17
5997.8	1.4036434e-17
5999.8	8.1460077e-18
6001.8	1.2944784e-17
6003.7	2.1756674e-17
6005.7	1.8698712e-17
6007.7	1.5288041e-17
6009.7	9.0181718e-18
6011.6	3.9839754e-18
6013.6	8.983179e-18
6015.6	1.8526195e-17
6017.5	1.6707271e-17
6019.5	1.2921219e-17
6021.5	1.1724356e-17
6023.4	6.6927501e-18
6025.4	1.1013337e-17
6027.4	1.6954615e-17
6029.4	1.7202115e-17
6031.3	1.4057313e-17
6033.3	2.0227564e-17
6035.3	1.7079188e-17
6037.2	8.9442592e-18
6039.2	1.121864e-17
6041.2	1.5540791e-17
6043.2	1.4669393e-17
6045.1	1.0451897e-17
6047.1	1.3593177e-17
6049.1	1.9823231e-17
6051.0	2.4482172e-17
6053.0	1.9115943e-17
6055.0	1.4783475e-17
6057.0	1.4906098e-17
6058.9	1.565236e-17
6060.9	1.1301855e-17
6062.9	9.1202699e-18
6064.8	1.5080225e-17
6066.8	1.6581413e-17
6068.8	1.4865985e-17
6070.7	1.0914228e-17
6072.7	8.4694066e-18
6074.7	1.7612351e-17
6076.7	2.281601e-17
6078.6	1.2807069e-17
6080.6	1.1158658e-17
6082.6	1.6222727e-17
6084.5	1.1752409e-17
6086.5	1.5513835e-17
6088.5	1.570628e-17
6090.5	8.6293279e-18
6092.4	9.8295819e-18
6094.4	1.2368439e-17
6096.4	1.2154275e-17
6098.3	8.5145807e-18
6100.3	4.0879694e-18
6102.3	9.0175753e-18
6104.3	2.0265059e-17
6106.2	2.1151562e-17
6108.2	2.0753391e-17
6110.2	1.6867673e-17
6112.1	9.5534442e-18
6114.1	9.7242061e-18
6116.1	7.5732864e-18
6118.0	1.3853271e-17
6120.0	1.54812e-17
6122.0	1.2434117e-17
6124.0	1.4325223e-17
6125.9	9.7338155e-18
6127.9	1.5073155e-17
6129.9	2.2088967e-17
6131.8	2.0408818e-17
6133.8	2.4501981e-17
6135.8	2.54231e-17
6137.8	1.631767e-17
6139.7	1.442122e-17
6141.7	1.5986273e-17
6143.7	9.1685071e-18
6145.6	5.9024661e-18
6147.6	1.5742131e-17
6149.6	2.3731475e-17
6151.6	1.7238996e-17
6153.5	1.0195859e-17
6155.5	1.2530614e-17
6157.5	1.9216695e-17
6159.4	1.9450628e-17
6161.4	2.0596474e-17
6163.4	2.0430642e-17
6165.3	1.6177841e-17
6167.3	1.9665531e-17
6169.3	1.6112683e-17
6171.3	1.5098405e-17
6173.2	1.6615869e-17
6175.2	9.6919518e-18
6177.2	1.3269998e-17
6179.1	2.9938334e-17
6181.1	3.5971489e-17
6183.1	2.0754815e-17
6185.1	7.6509354e-18
6187.0	9.4630664e-18
6189.0	1.4675924e-17
6191.0	2.1117809e-17
6192.9	1.9779002e-17
6194.9	2.0403011e-17
6196.9	2.2851822e-17
6198.9	1.6311088e-17
6200.8	1.2990752e-17
6202.8	9.6343324e-18
6204.8	8.2773299e-18
6206.7	1.1454637e-17
6208.7	1.5087159e-17
6210.7	1.6790727e-17
6212.6	9.7913842e-18
6214.6	1.1275389e-17
6216.6	2.2096236e-17
6218.6	2.2122997e-17
6220.5	1.110492e-17
6222.5	1.6033706e-17
6224.5	1.7028765e-17
6226.4	1.0547867e-17
6228.4	1.1980634e-17
6230.4	1.3973791e-17
6232.4	2.0853384e-17
6234.3	3.7721573e-18
6236.3	2.9649503e-18
6238.3	-1.2872492e-18
6240.2	2.5461209e-18
6242.2	1.2517458e-17
6244.2	2.1046186e-18
6246.2	3.8031134e-18
6248.1	1.2576726e-17
6250.1	1.8082335e-17
6252.1	1.899441e-17
6254.0	1.5670571e-17
6256.0	1.9235627e-17
6258.0	1.990588e-17
6259.9	1.7283438e-17
6261.9	1.6565934e-17
6263.9	1.7165435e-17
6265.9	1.5265828e-17
6267.8	9.6270979e-18
6269.8	1.0701135e-17
6271.8	2.0154462e-17
6273.7	1.8697568e-17
6275.7	1.6849971e-17
6277.7	1.6308526e-17
6279.7	2.3960804e-17
6281.6	2.2556932e-17
6283.6	1.6966577e-17
6285.6	1.7019539e-17
6287.5	1.8712412e-17
6289.5	1.294778e-17
6291.5	1.3921393e-17
6293.5	1.2451638e-17
6295.4	1.2160508e-17
6297.4	2.0348571e-17
6299.4	2.0383436e-17
6301.3	1.0771108e-17
6303.3	5.0226507e-18
6305.3	6.0527389e-18
6307.2	8.7163404e-18
6309.2	2.0744075e-17
6311.2	1.9097067e-17
6313.2	1.3408656e-17
6315.1	1.9198298e-17
6317.1	2.466083e-17
6319.1	2.2798539e-17
6321.0	2.1293781e-17
6323.0	1.7134054e-17
6325.0	9.1808932e-18
6327.0	1.2936712e-17
6328.9	1.8097619e-17
6330.9	3.2447122e-17
6332.9	2.956976e-17
6334.8	1.7357388e-17
6336.8	1.3075149e-17
6338.8	1.933459e-17
6340.8	2.1254076e-17
6342.7	1.8059576e-17
6344.7	1.9143249e-17
6346.7	2.8084214e-18
6348.6	1.4492517e-17
6350.6	1.6960384e-17
6352.6	2.4299383e-17
6354.5	2.7143198e-17
6356.5	2.5225413e-17
6358.5	1.8597634e-17
6360.5	2.186265e-17
6362.4	7.9590918e-18
6364.4	1.4216128e-17
6366.4	8.0520486e-18
6368.3	7.0167838e-18
6370.3	1.266095e-17
6372.3	1.9927383e-17
6374.3	2.7267574e-17
6376.2	2.4220903e-17
6378.2	1.9184295e-17
6380.2	1.6933516e-17
6382.1	1.2381062e-17
6384.1	1.1455927e-17
6386.1	1.9944852e-17
6388.1	2.124574e-17
6390.0	1.2181384e-17
6392.0	1.5048803e-17
6394.0	3.0819006e-17
6395.9	2.5578223e-17
6397.9	1.0809613e-17
6399.9	2.1558796e-17
6401.8	1.9124206e-17
6403.8	2.1461562e-17
6405.8	3.0746588e-17
6407.8	2.0651866e-17
6409.7	1.6936189e-17
6411.7	1.3892964e-17
6413.7	2.0409127e-17
6415.6	1.7445637e-17
6417.6	1.641927e-17
6419.6	2.3949353e-17
6421.6	1.7891847e-17
6423.5	1.1970568e-17
6425.5	3.1892462e-17
6427.5	2.9377496e-17
6429.4	1.3848495e-17
6431.4	1.0830161e-17
6433.4	1.7257293e-17
6435.4	2.1590474e-17
6437.3	1.6908934e-17
6439.3	1.5396056e-17
6441.3	1.6027718e-17
6443.2	2.2176291e-17
6445.2	1.5764895e-17
6447.2	1.7890971e-17
6449.1	1.20299e-17
6451.1	6.4509036e-18
6453.1	2.2781328e-17
6455.1	2.554907e-17
6457.0	1.8849226e-17
6459.0	1.9345192e-17
6461.0	1.213806e-17
6462.9	1.3220765e-17
6464.9	2.678121e-17
6466.9	2.849376e-17
6468.9	2.159482e-17
6470.8	1.4012948e-17
6472.8	1.8564736e-17
6474.8	2.2492163e-17
6476.7	1.6698377e-17
6478.7	1.677912e-17
6480.7	1.6875186e-17
6482.7	1.913389e-17
6484.6	1.4075679e-17
6486.6	2.9014777e-17
6488.6	1.5670937e-17
6490.5	1.3544427e-17
6492.5	1.7296611e-17
6494.5	1.200608e-17
6496.4	2.5015733e-17
6498.4	1.8709985e-17
6500.4	1.0489366e-17
6502.4	1.4148204e-17
6504.3	2.3429498e-17
6506.3	2.3844356e-17
6508.3	1.5739836e-17
6510.2	1.2858745e-17
6512.2	1.9095885e-17
6514.2	3.103348e-17
6516.2	1.400286e-17
6518.1	1.1767669e-17
6520.1	3.7018442e-17
6522.1	2.8024729e-17
6524.0	2.5713014e-17
6526.0	2.3517383e-17
6528.0	1.2854725e-17
6530.0	2.1877357e-17
6531.9	3.1209079e-17
6533.9	2.9295206e-17
6535.9	2.1132665e-17
6537.8	2.2938541e-17
6539.8	2.472083e-17
6541.8	2.2603573e-17
6543.7	1.1757353e-17
6545.7	1.1368209e-17
6547.7	2.1387617e-17
6549.7	1.8302511e-17
6551.6	1.2929235e-17
6553.6	1.534994e-17
6555.6	1.3101663e-17
6557.5	1.1623526e-17
6559.5	1.7270199e-17
6561.5	1.7284622e-17
6563.5	2.0462184e-17
6565.4	1.0928334e-17
6567.4	2.2281815e-17
6569.4	1.877062e-17
6571.3	1.6814806e-17
6573.3	1.4487295e-17
6575.3	2.3364843e-17
6577.3	1.3753402e-17
6579.2	2.8548701e-17
6581.2	2.6887976e-17
6583.2	1.336547e-17
6585.1	1.6455187e-17
6587.1	2.4135498e-17
6589.1	1.8607159e-17
6591.0	1.8673652e-17
6593.0	2.7119505e-17
6595.0	1.7014281e-17
6597.0	1.9320661e-17
6598.9	2.9104124e-17
6600.9	2.1467569e-17
6602.9	1.9790645e-17
6604.8	2.0063325e-17
6606.8	2.1932115e-17
6608.8	2.12078e-17
6610.8	2.1592845e-17
6612.7	2.6553595e-17
6614.7	2.8357656e-17
6616.7	1.7753077e-17
6618.6	1.2875245e-17
6620.6	2.4103977e-17
6622.6	3.7519867e-17
6624.6	2.6317923e-17
6626.5	1.694092e-17
6628.5	3.1201913e-17
6630.5	2.8012217e-17
6632.4	1.4407312e-17
6634.4	2.1263391e-17
6636.4	3.1984083e-17
6638.3	2.4061092e-17
6640.3	2.1573127e-17
6642.3	1.7242518e-17
6644.3	2.7594919e-17
6646.2	2.1815437e-17
6648.2	2.1852794e-17
6650.2	2.2009969e-17
6652.1	1.9982162e-17
6654.1	2.2543991e-17
6656.1	2.4736508e-17
6658.1	1.9506416e-17
6660.0	1.711265e-17
6662.0	1.6758734e-17
6664.0	1.1321477e-17
6665.9	1.649528e-17
6667.9	1.7251829e-17
6669.9	2.9972193e-17
6671.9	3.1648312e-17
6673.8	2.9473555e-17
6675.8	1.5555571e-17
6677.8	1.5549861e-17
6679.7	2.2399136e-17
6681.7	2.0846828e-17
6683.7	2.6815401e-17
6685.6	2.2544681e-17
6687.6	1.4629934e-17
6689.6	8.9246329e-18
6691.6	1.5393499e-17
6693.5	2.1155594e-17
6695.5	2.3982596e-17
6697.5	2.9413812e-17
6699.4	2.7879034e-17
6701.4	3.4284477e-17
6703.4	2.9191262e-17
6705.4	1.6582366e-17
6707.3	2.0354972e-17
6709.3	1.5087682e-17
6711.3	1.7550481e-17
6713.2	3.1943066e-17
6715.2	2.7001268e-17
6717.2	1.2314626e-17
6719.2	1.5425209e-17
6721.1	2.3922727e-17
6723.1	2.9472965e-17
6725.1	2.1927877e-17
6727.0	1.3587847e-17
6729.0	1.0669972e-17
6731.0	2.1309287e-17
6732.9	3.1312855e-17
6734.9	3.205362e-17
6736.9	3.1796426e-17
6738.9	3.884582e-17
6740.8	2.7404877e-17
6742.8	1.8421285e-17
6744.8	2.1144804e-17
6746.7	2.8017752e-17
6748.7	2.8825033e-17
6750.7	3.1614369e-17
6752.7	3.0575391e-17
6754.6	2.2849013e-17
6756.6	2.9574108e-17
6758.6	2.1082422e-17
6760.5	1.1655926e-17
6762.5	1.7440734e-17
6764.5	2.0665256e-17
6766.5	2.4739356e-17
6768.4	1.6845317e-17
6770.4	1.1106128e-17
6772.4	2.0077617e-17
6774.3	2.703313e-17
6776.3	3.0830783e-17
6778.3	2.9332833e-17
6780.2	2.9471625e-17
6782.2	2.6438637e-17
6784.2	2.2821273e-17
6786.2	2.6279881e-17
6788.1	3.5533136e-17
6790.1	1.7631416e-17
6792.1	1.0264229e-17
6794.0	2.2086067e-17
6796.0	3.2782031e-17
6798.0	2.5331328e-17
6800.0	3.928456e-17
6801.9	3.0953703e-17
6803.9	1.8395874e-17
6805.9	1.6650183e-17
6807.8	2.7340945e-17
6809.8	3.0917898e-17
6811.8	3.3735865e-17
6813.8	2.4800546e-17
6815.7	1.8654192e-17
6817.7	1.5829467e-17
6819.7	1.3653604e-17
6821.6	2.0622785e-17
6823.6	2.2294924e-17
6825.6	2.5827061e-17
6827.5	2.5023179e-17
6829.5	2.493995e-17
6831.5	2.7763405e-17
6833.5	3.1570452e-17
6835.4	3.4257198e-17
6837.4	2.878518e-17
6839.4	2.177942e-17
6841.3	2.0572499e-17
6843.3	2.3814251e-17
6845.3	3.2088938e-17
6847.3	3.3493045e-17
6849.2	2.7897193e-17
6851.2	2.9559959e-17
6853.2	2.7900044e-17
6855.1	1.7346363e-17
6857.1	1.3565241e-17
6859.1	3.8516984e-17
6861.1	3.3037906e-17
6863.0	1.742755e-17
6865.0	1.8316167e-17
6867.0	2.238702e-17
6868.9	2.8005784e-17
6870.9	2.1675397e-17
6872.9	2.3496562e-17
6874.8	3.0227727e-17
6876.8	2.9139223e-17
6878.8	2.6416132e-17
6880.8	2.8725056e-17
6882.7	2.4908698e-17
6884.7	2.4177822e-17
6886.7	3.0247642e-17
6888.6	2.9788893e-17
6890.6	2.8576296e-17
6892.6	2.3642405e-17
6894.6	2.1184998e-17
6896.5	2.3980517e-17
6898.5	2.0987053e-17
6900.5	1.8955439e-17
6902.4	2.3314952e-17
6904.4	3.8213651e-17
6906.4	3.9888104e-17
6908.4	2.4520198e-17
6910.3	2.8272418e-17
6912.3	3.9783845e-17
6914.3	4.2668727e-17
6916.2	4.1796845e-17
6918.2	4.0050359e-17
6920.2	3.474282e-17
6922.1	3.2604975e-17
6924.1	3.4973724e-17
6926.1	3.6526713e-17
6928.1	4.6264521e-17
6930.0	3.5331049e-17
