wavelength	flux
5377.0	3.0653668e-17
5379.0	3.1890438e-17
5381.0	3.2504731e-17
5382.9	3.4005379e-17
5384.9	3.325144e-17
5386.9	3.7024239e-17
5388.9	3.5542938e-17
5390.8	3.3493209e-17
5392.8	3.3236943e-17
5394.8	3.1407602e-17
5396.7	2.8549804e-17
5398.7	2.9967298e-17
5400.7	3.311246e-17
5402.6	3.1598222e-17
5404.6	3.3459393e-17
5406.6	3.2672607e-17
5408.6	2.9869953e-17
5410.5	2.6216804e-17
5412.5	2.4884632e-17
5414.5	3.0750118e-17
5416.4	3.4174892e-17
5418.4	3.6943723e-17
5420.4	3.9808613e-17
5422.4	3.3021648e-17
5424.3	3.122961e-17
5426.3	3.5275277e-17
5428.3	3.8539678e-17
5430.2	3.6311457e-17
5432.2	3.6473686e-17
5434.2	3.4995808e-17
5436.2	3.3271455e-17
5438.1	3.3380411e-17
5440.1	3.2900853e-17
5442.1	2.8379295e-17
5444.0	2.801803e-17
5446.0	3.1775847e-17
5448.0	3.1253371e-17
5449.9	3.2436525e-17
5451.9	3.463606e-17
5453.9	3.1542315e-17
5455.9	3.1003989e-17
5457.8	3.7554055e-17
5459.8	3.8736414e-17
5461.8	3.3917277e-17
5463.7	3.4401595e-17
5465.7	3.2060056e-17
5467.7	3.2203548e-17
5469.7	3.3450965e-17
5471.6	3.0969168e-17
5473.6	3.3653394e-17
5475.6	3.8305577e-17
5477.5	3.6935268e-17
5479.5	3.4157199e-17
5481.5	3.2158114e-17
5483.5	3.2999992e-17
5485.4	3.8816134e-17
5487.4	3.3047834e-17
5489.4	3.1662483e-17
5491.3	3.0590665e-17
5493.3	3.1799647e-17
5495.3	3.3869839e-17
5497.2	3.5183242e-17
5499.2	3.4036646e-17
5501.2	2.9945411e-17
5503.2	3.2476876e-17
5505.1	3.0264783e-17
5507.1	2.9880066e-17
5509.1	3.157326e-17
5511.0	3.2215384e-17
5513.0	3.4882367e-17
5515.0	3.4006337e-17
5517.0	3.0777441e-17
5518.9	3.2162328e-17
5520.9	3.2009417e-17
5522.9	2.672307e-17
5524.8	3.0302584e-17
5526.8	3.66327e-17
5528.8	3.9803704e-17
5530.8	3.5405645e-17
5532.7	3.1536641e-17
5534.7	3.3768262e-17
5536.7	3.1273997e-17
5538.6	2.8176473e-17
5540.6	3.4528951e-17
5542.6	3.2606951e-17
5544.5	2.9205424e-17
5546.5	2.9967719e-17
5548.5	2.8673593e-17
5550.5	2.9890102e-17
5552.4	3.0530087e-17
5554.4	3.3159465e-17
5556.4	2.9901932e-17
5558.3	2.8119564e-17
5560.3	3.3918528e-17
5562.3	3.5645075e-17
5564.3	3.5071251e-17
5566.2	3.5759565e-17
5568.2	3.0624519e-17
5570.2	3.4269421e-17
5572.1	3.9333024e-17
5574.1	3.3405602e-17
5576.1	2.9154721e-17
5578.1	2.9851291e-17
5580.0	3.1477853e-17
5582.0	3.4555506e-17
5584.0	3.3401427e-17
5585.9	3.1330516e-17
5587.9	3.5379941e-17
5589.9	3.3955887e-17
5591.8	3.1910312e-17
5593.8	3.5066072e-17
5595.8	3.7311266e-17
5597.8	3.0540507e-17
5599.7	3.1189097e-17
5601.7	2.8629649e-17
5603.7	3.1447887e-17
5605.6	3.2532857e-17
5607.6	2.8256099e-17
5609.6	2.8677084e-17
5611.6	3.192705e-17
5613.5	3.4321953e-17
5615.5	3.1226932e-17
5617.5	3.3741872e-17
5619.4	3.3151149e-17
5621.4	3.0401212e-17
5623.4	3.4436434e-17
5625.4	3.340939e-17
5627.3	3.5248985e-17
5629.3	3.1005856e-17
5631.3	3.5350507e-17
5633.2	3.6403283e-17
5635.2	3.2070309e-17
5637.2	3.5457724e-17
5639.1	3.2800123e-17
5641.1	3.1711045e-17
5643.1	3.0884438e-17
5645.1	3.5686755e-17
5647.0	3.4768503e-17
5649.0	3.4935322e-17
5651.0	3.4997284e-17
5652.9	3.359297e-17
5654.9	3.1388271e-17
5656.9	3.4702752e-17
5658.9	3.9294037e-17
5660.8	3.7502575e-17
5662.8	3.7672645e-17
5664.8	3.3209021e-17
5666.7	3.2435037e-17
5668.7	3.7338764e-17
5670.7	3.6965485e-17
5672.7	3.6060559e-17
5674.6	3.8208826e-17
5676.6	4.1212245e-17
5678.6	3.7911347e-17
5680.5	4.0446434e-17
5682.5	4.0287917e-17
5684.5	3.1821192e-17
5686.4	3.5102696e-17
5688.4	3.8472693e-17
5690.4	3.7444788e-17
5692.4	3.5885335e-17
5694.3	3.3601897e-17
5696.3	3.4673827e-17
5698.3	4.0602438e-17
5700.2	3.4288642e-17
5702.2	3.5145259e-17
5704.2	3.393454e-17
5706.2	4.1109576e-17
5708.1	3.7273589e-17
5710.1	3.8398589e-17
5712.1	3.55151e-17
5714.0	4.0987116e-17
5716.0	3.5321563e-17
5718.0	3.4183497e-17
5720.0	3.4569503e-17
5721.9	3.8785403e-17
5723.9	4.0902615e-17
5725.9	3.5981175e-17
5727.8	3.3778882e-17
5729.8	3.5130049e-17
5731.8	3.6952271e-17
5733.7	3.5169926e-17
5735.7	3.5518857e-17
5737.7	3.7031892e-17
5739.7	3.6604505e-17
5741.6	3.6126775e-17
5743.6	3.8224905e-17
5745.6	4.1062691e-17
5747.5	4.0227097e-17
5749.5	3.8498436e-17
5751.5	3.5695903e-17
5753.5	3.7543024e-17
5755.4	3.8518935e-17
5757.4	3.3554173e-17
5759.4	3.9724396e-17
5761.3	3.9741651e-17
5763.3	3.6037198e-17
5765.3	3.5060249e-17
5767.3	3.3870029e-17
5769.2	3.385489e-17
5771.2	3.8815576e-17
5773.2	3.8887333e-17
5775.1	3.7450876e-17
5777.1	3.6973615e-17
5779.1	3.9413905e-17
5781.0	3.6733538e-17
5783.0	3.677171e-17
5785.0	3.6861113e-17
5787.0	4.0110808e-17
5788.9	3.9333578e-17
5790.9	3.653122e-17
5792.9	3.2799636e-17
5794.8	3.3983919e-17
5796.8	3.3556744e-17
5798.8	3.3560516e-17
5800.8	3.3985702e-17
5802.7	3.5148952e-17
5804.7	3.8094352e-17
5806.7	3.7896887e-17
5808.6	3.7301269e-17
5810.6	3.4722061e-17
5812.6	3.7835858e-17
5814.6	3.7033164e-17
5816.5	3.3610847e-17
5818.5	3.5669924e-17
5820.5	3.4410645e-17
5822.4	3.5815491e-17
5824.4	3.652697e-17
5826.4	3.900036e-17
5828.3	3.9802412e-17
5830.3	4.0465813e-17
5832.3	3.7589312e-17
5834.3	3.6625305e-17
5836.2	3.3666467e-17
5838.2	3.3565801e-17
5840.2	3.6185538e-17
5842.1	3.3498524e-17
5844.1	3.6617864e-17
5846.1	4.0163353e-17
5848.1	3.8905007e-17
5850.0	3.6497369e-17
5852.0	3.8310831e-17
5854.0	3.8112714e-17
5855.9	3.6198058e-17
5857.9	3.4354374e-17
5859.9	3.5542467e-17
5861.9	3.6290055e-17
5863.8	3.8885047e-17
5865.8	3.789877e-17
5867.8	3.5472353e-17
5869.7	3.4162e-17
5871.7	3.3749292e-17
5873.7	3.2441306e-17
5875.6	3.4477787e-17
5877.6	3.1883408e-17
5879.6	3.301546e-17
5881.6	3.6557388e-17
5883.5	3.618276e-17
5885.5	3.6237425e-17
5887.5	3.5388922e-17
5889.4	3.672885e-17
5891.4	3.7181416e-17
5893.4	3.8411954e-17
5895.4	3.6146014e-17
5897.3	3.3914158e-17
5899.3	3.3276255e-17
5901.3	3.615602e-17
5903.2	3.5855723e-17
5905.2	3.5531692e-17
5907.2	3.6730859e-17
5909.2	3.7557554e-17
5911.1	3.6806086e-17
5913.1	3.4459634e-17
5915.1	3.686811e-17
5917.0	4.0214612e-17
5919.0	4.0327987e-17
5921.0	3.7604162e-17
5922.9	3.8114098e-17
5924.9	3.8279983e-17
5926.9	3.6733904e-17
5928.9	3.9130848e-17
5930.8	3.8572331e-17
5932.8	3.6592408e-17
5934.8	4.1172748e-17
5936.7	4.0153205e-17
5938.7	3.627205e-17
5940.7	3.8296262e-17
5942.7	3.6599481e-17
5944.6	3.9495354e-17
5946.6	4.0244902e-17
5948.6	3.9188331e-17
5950.5	4.0245817e-17
5952.5	4.0431641e-17
5954.5	3.8860854e-17
5956.5	4.0540997e-17
5958.4	4.11231e-17
5960.4	3.996767e-17
5962.4	4.0303201e-17
5964.3	3.9413098e-17
5966.3	3.5119515e-17
5968.3	3.8407862e-17
5970.2	3.8822875e-17
5972.2	3.5512372e-17
5974.2	3.6770368e-17
5976.2	3.3546428e-17
5978.1	3.725389e-17
5980.1	3.8783106e-17
5982.1	3.6439454e-17
5984.0	3.5870662e-17
5986.0	3.7357954e-17
5988.0	3.7999206e-17
5990.0	4.1097687e-17
5991.9	3.7086033e-17
5993.9	3.6562152e-17
5995.9	3.6982877e-17
5997.8	3.6727402e-17
5999.8	4.0518689e-17
6001.8	3.8724657e-17
6003.8	3.870635e-17
6005.7	4.3454232e-17
6007.7	4.2961293e-17
6009.7	4.0440719e-17
6011.6	3.9843315e-17
6013.6	4.0456621e-17
6015.6	3.8509663e-17
6017.5	3.5744917e-17
6019.5	3.6860148e-17
6021.5	3.8646376e-17
6023.5	4.1039865e-17
6025.4	4.1423094e-17
6027.4	3.9461449e-17
6029.4	3.9406565e-17
6031.3	3.9291986e-17
6033.3	4.1344836e-17
6035.3	4.1211317e-17
6037.3	4.1277661e-17
6039.2	4.3871818e-17
6041.2	4.4870173e-17
6043.2	4.196946e-17
6045.1	4.1532752e-17
6047.1	4.0199532e-17
6049.1	4.1534631e-17
6051.1	4.4089996e-17
6053.0	4.2032913e-17
6055.0	3.9357277e-17
6057.0	4.1478802e-17
6058.9	4.5522928e-17
6060.9	4.3099978e-17
6062.9	3.8417147e-17
6064.8	3.5788896e-17
6066.8	3.7583058e-17
6068.8	4.1132282e-17
6070.8	4.3219578e-17
6072.7	4.1870008e-17
6074.7	4.185993e-17
6076.7	4.3282865e-17
6078.6	4.2823337e-17
6080.6	4.282626e-17
6082.6	4.1786206e-17
6084.6	3.8409086e-17
6086.5	4.0399647e-17
6088.5	4.1469969e-17
6090.5	4.511855e-17
6092.4	4.6476526e-17
6094.4	4.6531306e-17
6096.4	4.2305594e-17
6098.4	3.9674013e-17
6100.3	4.1719071e-17
6102.3	4.2819157e-17
6104.3	4.0017374e-17
6106.2	4.1001849e-17
6108.2	4.2766731e-17
6110.2	4.3332857e-17
6112.1	4.161187e-17
6114.1	4.3756603e-17
6116.1	4.9315386e-17
6118.1	4.588849e-17
6120.0	4.430764e-17
6122.0	4.4042066e-17
6124.0	4.2166664e-17
6125.9	4.1109897e-17
6127.9	4.4776404e-17
6129.9	4.4150916e-17
6131.9	4.0281415e-17
6133.8	4.3162552e-17
6135.8	4.2297113e-17
6137.8	4.2031077e-17
6139.7	4.1199357e-17
6141.7	4.2003126e-17
6143.7	4.4035134e-17
6145.7	4.2091869e-17
6147.6	4.3772978e-17
6149.6	4.6147937e-17
6151.6	4.7108795e-17
6153.5	5.0862828e-17
6155.5	4.6894778e-17
6157.5	4.7346775e-17
6159.4	4.7408896e-17
6161.4	4.3101078e-17
6163.4	4.3946934e-17
6165.4	4.2945089e-17
6167.3	4.5921904e-17
6169.3	4.7907217e-17
6171.3	4.3558179e-17
6173.2	4.0285474e-17
6175.2	4.3899976e-17
6177.2	4.6319942e-17
6179.2	4.8071497e-17
6181.1	4.6932001e-17
6183.1	4.1864043e-17
6185.1	4.095841e-17
6187.0	4.5087519e-17
6189.0	4.810192e-17
6191.0	4.3089647e-17
6193.0	4.028722e-17
6194.9	4.1073057e-17
6196.9	4.3814707e-17
6198.9	4.4863946e-17
6200.8	4.4063908e-17
6202.8	4.5431212e-17
6204.8	4.7754417e-17
6206.7	4.5438215e-17
6208.7	4.6798979e-17
6210.7	4.8076458e-17
6212.7	4.4859161e-17
6214.6	4.3897938e-17
6216.6	4.4860799e-17
6218.6	4.3942737e-17
6220.5	4.4565106e-17
6222.5	4.3030445e-17
6224.5	4.1384252e-17
6226.5	4.5216923e-17
6228.4	4.5382491e-17
6230.4	4.2434704e-17
6232.4	4.410146e-17
6234.3	4.8024181e-17
6236.3	4.7802525e-17
6238.3	4.3313157e-17
6240.3	3.922021e-17
6242.2	3.6760101e-17
6244.2	3.7576921e-17
6246.2	3.8307367e-17
6248.1	3.947981e-17
6250.1	4.5109669e-17
6252.1	4.6613226e-17
6254.0	4.5247735e-17
6256.0	4.4242177e-17
6258.0	4.2827424e-17
6260.0	4.6204891e-17
6261.9	4.9201602e-17
6263.9	4.7096981e-17
6265.9	4.469753e-17
6267.8	4.2298622e-17
6269.8	4.2233408e-17
6271.8	4.4242437e-17
6273.8	4.5560126e-17
6275.7	4.5572443e-17
6277.7	4.7736238e-17
6279.7	4.63952e-17
6281.6	4.2853932e-17
6283.6	4.2908584e-17
6285.6	4.2913064e-17
6287.6	4.2955604e-17
6289.5	4.4719612e-17
6291.5	4.4936414e-17
6293.5	4.284659e-17
6295.4	4.1480219e-17
6297.4	4.0870452e-17
6299.4	4.3228437e-17
6301.3	4.2307866e-17
6303.3	4.1944146e-17
6305.3	4.2203632e-17
6307.3	4.2362746e-17
6309.2	4.7282793e-17
6311.2	5.0073827e-17
6313.2	4.7832039e-17
6315.1	4.4099438e-17
6317.1	4.2351199e-17
6319.1	4.5402939e-17
6321.1	4.8285076e-17
6323.0	4.5818282e-17
6325.0	4.3991998e-17
6327.0	4.5152728e-17
6328.9	4.6180848e-17
6330.9	4.4809836e-17
6332.9	4.3212634e-17
6334.9	4.6628204e-17
6336.8	4.7253327e-17
6338.8	4.361499e-17
6340.8	4.4152163e-17
6342.7	4.5941915e-17
6344.7	4.6183505e-17
6346.7	4.4991291e-17
6348.6	4.4791703e-17
6350.6	4.4699272e-17
6352.6	4.4234474e-17
6354.6	4.7007049e-17
6356.5	4.8659711e-17
6358.5	4.6643637e-17
6360.5	4.3309311e-17
6362.4	4.1883726e-17
6364.4	4.3549147e-17
6366.4	4.7218103e-17
6368.4	4.660178e-17
6370.3	4.4855338e-17
6372.3	4.807498e-17
6374.3	4.6788527e-17
6376.2	4.5630266e-17
6378.2	4.753726e-17
6380.2	4.7636954e-17
6382.2	4.744582e-17
6384.1	4.4025035e-17
6386.1	4.2257094e-17
6388.1	4.4714187e-17
6390.0	4.7254283e-17
6392.0	4.8326775e-17
6394.0	4.7903217e-17
6395.9	4.8124052e-17
6397.9	4.7933886e-17
6399.9	4.6132005e-17
6401.9	4.4917685e-17
6403.8	4.3637438e-17
6405.8	4.2094263e-17
6407.8	4.6865063e-17
6409.7	5.0577959e-17
6411.7	4.8958457e-17
6413.7	4.9414522e-17
6415.7	4.8848034e-17
6417.6	4.7456748e-17
6419.6	4.8403177e-17
6421.6	4.8267326e-17
6423.5	4.6300744e-17
6425.5	4.5250951e-17
6427.5	4.5788609e-17
6429.5	4.4049205e-17
6431.4	4.642837e-17
6433.4	4.7692912e-17
6435.4	4.8175359e-17
6437.3	5.0074535e-17
6439.3	4.6616855e-17
6441.3	4.4817451e-17
6443.2	4.9435255e-17
6445.2	4.9757044e-17
6447.2	4.9101695e-17
6449.2	4.8807462e-17
6451.1	4.8299416e-17
6453.1	4.8126059e-17
6455.1	4.6596235e-17
6457.0	4.8230092e-17
6459.0	4.9727844e-17
6461.0	4.9540748e-17
6463.0	4.9864029e-17
6464.9	4.8978637e-17
6466.9	4.6216708e-17
6468.9	4.6027567e-17
6470.8	4.8273648e-17
6472.8	4.5875084e-17
6474.8	4.3274237e-17
6476.8	4.6007424e-17
6478.7	4.6560242e-17
6480.7	4.5982738e-17
6482.7	4.8485954e-17
6484.6	4.8242685e-17
6486.6	4.7694159e-17
6488.6	4.6471901e-17
6490.5	4.5042407e-17
6492.5	4.9084069e-17
6494.5	5.0128164e-17
6496.5	4.7243638e-17
6498.4	4.7532608e-17
6500.4	4.9515555e-17
6502.4	4.7715188e-17
6504.3	4.6112317e-17
6506.3	5.0984304e-17
6508.3	5.0529473e-17
6510.3	4.5592241e-17
6512.2	4.6368454e-17
6514.2	4.9702575e-17
6516.2	4.5667923e-17
6518.1	4.5800861e-17
6520.1	5.0321352e-17
6522.1	4.9427269e-17
6524.1	4.7280476e-17
6526.0	4.900535e-17
6528.0	5.3072081e-17
6530.0	5.1925282e-17
6531.9	4.5080997e-17
6533.9	4.7427321e-17
6535.9	5.3188437e-17
6537.8	5.2266403e-17
6539.8	4.9574814e-17
6541.8	4.821832e-17
6543.8	5.1439878e-17
6545.7	5.4825321e-17
6547.7	5.3604126e-17
6549.7	4.8121198e-17
6551.6	4.726512e-17
6553.6	4.7948117e-17
6555.6	4.7103157e-17
6557.6	4.6993114e-17
6559.5	4.826768e-17
6561.5	4.7938357e-17
6563.5	4.735318e-17
6565.4	4.9756401e-17
6567.4	4.8814523e-17
6569.4	4.7195738e-17
6571.4	4.4315841e-17
6573.3	4.5675264e-17
6575.3	4.9441007e-17
6577.3	5.058085e-17
6579.2	5.0406725e-17
6581.2	5.0191282e-17
6583.2	4.7442243e-17
6585.1	4.6328828e-17
6587.1	4.75683e-17
6589.1	4.9788714e-17
6591.1	4.9679198e-17
6593.0	5.1359407e-17
6595.0	5.1480685e-17
6597.0	4.6956179e-17
6598.9	4.7639197e-17
6600.9	4.8915923e-17
6602.9	4.9639445e-17
6604.9	4.8369619e-17
6606.8	4.9301026e-17
6608.8	5.1174607e-17
6610.8	5.0304145e-17
6612.7	4.985414e-17
6614.7	4.9529805e-17
6616.7	5.0259128e-17
6618.7	5.2261697e-17
6620.6	5.0391308e-17
6622.6	5.1011168e-17
6624.6	5.3782059e-17
6626.5	5.2117459e-17
6628.5	5.0942187e-17
6630.5	5.2434639e-17
6632.4	5.2063583e-17
6634.4	5.1062e-17
6636.4	5.1343357e-17
6638.4	4.8129152e-17
6640.3	4.765764e-17
6642.3	5.0504725e-17
6644.3	5.0375421e-17
6646.2	5.1872735e-17
6648.2	5.3874542e-17
6650.2	5.4134905e-17
6652.2	5.1218537e-17
6654.1	5.1537374e-17
6656.1	5.143607e-17
6658.1	5.2253607e-17
6660.0	5.3474721e-17
6662.0	5.4145259e-17
6664.0	5.3436631e-17
6666.0	5.4614641e-17
6667.9	5.5745869e-17
6669.9	5.2908527e-17
6671.9	5.1473374e-17
6673.8	5.4058568e-17
6675.8	6.0068533e-17
6677.8	6.0947932e-17
6679.7	5.5252587e-17
6681.7	5.2889266e-17
6683.7	5.5547005e-17
