MJD	band	Flux	Flux_err	FilterSet	Instr	Phase	Log_Phase	Log_Flux	Log_Flux_err
57982.60441851808	Skymapper_g	5.025917235269123e-16	5.025917235269124e-17	SUDO_PTS	SUDO_PTS	0.07589999808260472	-1.1197582350757211	-15.298784667466855	0.04342944819032519
57982.61271851787	Skymapper_g	5.410908740665537e-16	5.4109087406655374e-17	SUDO_PTS	SUDO_PTS	0.08419999787292909	-1.074687919471552	-15.266729790731917	0.043429448190325175
57982.62151851765	Skymapper_g	5.789145453827132e-16	5.789145453827132e-17	SUDO_PTS	SUDO_PTS	0.09299999765062239	-1.0315170624172665	-15.237385538531157	0.043429448190325175
57982.6312185174	Skymapper_g	6.172329087919841e-16	6.172329087919842e-17	SUDO_PTS	SUDO_PTS	0.10269999740557978	-0.9884295673739234	-15.209550926863987	0.04342944819032518
57982.641818517135	Skymapper_g	6.553149784034314e-16	6.553149784034314e-17	SUDO_PTS	SUDO_PTS	0.11329999713780126	-0.9457701011078044	-15.18354990534828	0.04342944819032518
57982.65361851684	Skymapper_g	6.933861175756583e-16	6.933861175756583e-17	SUDO_PTS	SUDO_PTS	0.12509999683970818	-0.9027427012777816	-15.159024857690643	0.043429448190325175
57982.6669185165	Skymapper_g	7.312916454027797e-16	7.312916454027797e-17	SUDO_PTS	SUDO_PTS	0.13839999650372192	-0.8588639208504626	-15.135909388118481	0.04342944819032518
57982.52951851997	Skymapper_r	5.3018846280811415e-18	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.0009999999747378752	-3.0000000109712017	-17.275569726986344	21.889744943723123
57982.53461851984	Skymapper_r	3.181671085263654e-17	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.0060999998459010385	-2.2146701759604346	-16.497344718856098	3.6476712746102504
57982.54001851971	Skymapper_r	5.893948334275034e-17	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.011499999709485564	-1.93930217061759	-16.2295936754487	1.9690858427590492
57982.54551851957	Skymapper_r	8.556700281856844e-17	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.016999999570543878	-1.7695510895929276	-16.067693679909194	1.3563277713001491
57982.551218519424	Skymapper_r	1.1211266902959614e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.022699999426549766	-1.6439741537780788	-15.950345308201124	1.0351809767289113
57982.55721851927	Skymapper_r	1.389171669972199e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.028699999274977017	-1.5421181142372091	-15.857244082041523	0.8354395985635462
57982.56351851911	Skymapper_r	1.6582717671104016e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.03499999911582563	-1.4559319666209258	-15.780344293276448	0.6998665992606016
57982.57001851895	Skymapper_r	1.9229313295585372e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.04149999895162182	-1.3819519142591088	-15.716036224719556	0.6035415849009368
57982.576918518775	Skymapper_r	2.189798423190129e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.04839999877731316	-1.3151546493267892	-15.659595861290201	0.5299889752439825
57982.58421851859	Skymapper_r	2.45679471634076e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.05569999859289965	-1.2541448157974726	-15.609631130571223	0.47239153299141695
57982.59201851839	Skymapper_r	2.7252157763859157e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.06349999839585507	-1.197226285679226	-15.564599105576793	0.42586316736964236
57982.60031851818	Skymapper_r	2.992430189644678e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.07179999818617944	-1.1438755667289011	-15.523975972452291	0.38783495311388744
57982.60921851796	Skymapper_r	3.258778414362139e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.08069999796134653	-1.093126476249131	-15.4869451690505	0.35613621876913976
57982.61891851771	Skymapper_r	3.5264605125000645e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.09039999771630391	-1.0438315804958382	-15.452660974799484	0.3291030817397828
57982.629518517446	Skymapper_r	3.793558197853445e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.10099999744852539	-0.995678637188559	-15.420953248936744	0.30593151910892624
57982.64131851715	Skymapper_r	4.0617421548565973e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.11279999715043232	-0.9476909113238781	-15.39128764968484	0.28573183083759773
57982.65461851681	Skymapper_r	4.3300618157013135e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.12609999681444606	-0.8992849243981199	-15.363505903640549	0.2680259709201068
57982.66981851643	Skymapper_r	4.596697170436936e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.14129999643046176	-0.849857849122643	-15.337554106547769	0.2524788950121567
57982.52911851998	UVOT_M2	2.285229458834492e-18	2.285229458834492e-19	SUDO_PTS	SUDO_PTS	0.0005999999848427251	-3.221848760587558	-17.641070186096346	0.04342944819032518
57982.53211851991	UVOT_M2	1.3543201444830936e-17	1.3543201444830936e-18	SUDO_PTS	SUDO_PTS	0.0035999999090563506	-2.4436975102039145	-16.86827866168646	0.04342944819032518
57982.53511851983	UVOT_M2	2.4523566044101733e-17	2.4523566044101737e-18	SUDO_PTS	SUDO_PTS	0.006599999833269976	-2.180456075429333	-16.610416377519503	0.04342944819032519
57982.53831851975	UVOT_M2	3.5934174239525483e-17	3.593417423952549e-18	SUDO_PTS	SUDO_PTS	0.009799999752431177	-2.0087739352787066	-16.444492330696978	0.04342944819032518
57982.54151851967	UVOT_M2	4.703779793121024e-17	4.703779793121024e-18	SUDO_PTS	SUDO_PTS	0.012999999671592377	-1.8860566586643648	-16.32755301789938	0.04342944819032518
57982.544818519586	UVOT_M2	5.817187804687732e-17	5.817187804687732e-18	SUDO_PTS	SUDO_PTS	0.016299999588227365	-1.7878124065672438	-16.235286915018385	0.04342944819032518
57982.5482185195	UVOT_M2	6.931270120727965e-17	6.931270120727965e-18	SUDO_PTS	SUDO_PTS	0.01969999950233614	-1.7055337848096086	-16.159187175794997	0.04342944819032518
57982.55181851941	UVOT_M2	8.07495185225154e-17	8.07495185225154e-18	SUDO_PTS	SUDO_PTS	0.02329999941139249	-1.6326440899451826	-16.092860058515598	0.043429448190325175
57982.55541851932	UVOT_M2	9.182361595820247e-17	9.182361595820248e-18	SUDO_PTS	SUDO_PTS	0.026899999320448842	-1.5702477309687937	-16.03704560898044	0.04342944819032518
57982.55921851922	UVOT_M2	1.0312728133866211e-16	1.0312728133866211e-17	SUDO_PTS	SUDO_PTS	0.030699999224452768	-1.512861635494015	-15.986626431054543	0.04342944819032519
57982.56311851912	UVOT_M2	1.1432523836800855e-16	1.1432523836800857e-17	SUDO_PTS	SUDO_PTS	0.03459999912593048	-1.460923912178425	-15.941857884442772	0.04342944819032518
57982.56711851902	UVOT_M2	1.2539558920539333e-16	1.2539558920539334e-17	SUDO_PTS	SUDO_PTS	0.03859999902488198	-1.4134127062994466	-15.90171773956151	0.04342944819032518
57982.571318518916	UVOT_M2	1.3657822237792024e-16	1.3657822237792023e-17	SUDO_PTS	SUDO_PTS	0.04279999891878106	-1.3685562419580295	-15.86461854410322	0.043429448190325175
57982.575718518805	UVOT_M2	1.4782091194384233e-16	1.4782091194384233e-17	SUDO_PTS	SUDO_PTS	0.04719999880762771	-1.3260580123371137	-15.830264122778921	0.04342944819032518
57982.58031851869	UVOT_M2	1.5907187445608233e-16	1.5907187445608232e-17	SUDO_PTS	SUDO_PTS	0.051799998691421933	-1.2856702512259686	-15.798406601298161	0.043429448190325175
57982.58511851857	UVOT_M2	1.702801343674044e-16	1.7028013436740444e-17	SUDO_PTS	SUDO_PTS	0.056599998570163734	-1.24718357978293	-15.768836015794648	0.04342944819032519
57982.59021851844	UVOT_M2	1.816125040399258e-16	1.8161250403992583e-17	SUDO_PTS	SUDO_PTS	0.0616999984413269	-1.20971484693796	-15.740854253564967	0.04342944819032518
57982.595518518305	UVOT_M2	1.9278130896160884e-16	1.9278130896160887e-17	SUDO_PTS	SUDO_PTS	0.06699999830743764	-1.173925208270375	-15.714935075248189	0.04342944819032518
57982.60111851816	UVOT_M2	2.0393356891959066e-16	2.0393356891959067e-17	SUDO_PTS	SUDO_PTS	0.07259999816596974	-1.1390633902711078	-15.690511280369046	0.04342944819032518
57982.60711851801	UVOT_M2	2.1517179330520485e-16	2.1517179330520487e-17	SUDO_PTS	SUDO_PTS	0.07859999801439699	-1.1045774649317937	-15.667214660583666	0.04342944819032518
57982.52921851998	UVOT_U	9.102477106853175e-18	9.102477106853176e-19	SUDO_PTS	SUDO_PTS	0.0006999999823165126	-3.154901970956945	-17.040840404663157	0.04342944819032518
57982.532918519886	UVOT_U	5.630971859299008e-17	5.630971859299009e-18	SUDO_PTS	SUDO_PTS	0.004399999888846651	-2.3565473344850143	-16.249416643034003	0.04342944819032518
57982.53671851979	UVOT_U	1.0323190064544669e-16	1.032319006454467e-17	SUDO_PTS	SUDO_PTS	0.008199999792850576	-2.086186158587485	-15.986186076609512	0.04342944819032518
57982.54071851969	UVOT_U	1.5095316401870514e-16	1.5095316401870516e-17	SUDO_PTS	SUDO_PTS	0.012199999691802077	-1.9136401802964533	-15.821157779616946	0.04342944819032518
57982.544818519586	UVOT_U	1.9813161474541613e-16	1.9813161474541614e-17	SUDO_PTS	SUDO_PTS	0.016299999588227365	-1.7878124065672438	-15.703046221008629	0.04342944819032519
57982.54901851948	UVOT_U	2.4468455161989247e-16	2.4468455161989247e-17	SUDO_PTS	SUDO_PTS	0.02049999948212644	-1.6882461499154473	-15.611393449356934	0.04342944819032518
57982.553518519366	UVOT_U	2.9262141063366855e-16	2.926214106336686e-17	SUDO_PTS	SUDO_PTS	0.02499999936844688	-1.602060002299164	-15.533693900425783	0.04342944819032518
57982.55811851925	UVOT_U	3.396070500864644e-16	3.3960705008646437e-17	SUDO_PTS	SUDO_PTS	0.029599999252241105	-1.528708299912263	-15.46902330258042	0.043429448190325175
57982.56291851913	UVOT_U	3.8652823313345483e-16	3.8652823313345484e-17	SUDO_PTS	SUDO_PTS	0.034399999130982906	-1.4634415683996715	-15.412818778469465	0.043429448190325175
57982.568018519	UVOT_U	4.3410043994695553e-16	4.3410043994695554e-17	SUDO_PTS	SUDO_PTS	0.03949999900214607	-1.4034029153447414	-15.362409774017467	0.04342944819032518
57982.573318518866	UVOT_U	4.811340109957656e-16	4.811340109957656e-17	SUDO_PTS	SUDO_PTS	0.04479999886825681	-1.3487219969730575	-15.317733942067079	0.04342944819032518
57982.578918518724	UVOT_U	5.282668136473932e-16	5.282668136473933e-17	SUDO_PTS	SUDO_PTS	0.05039999872678891	-1.2975694745256763	-15.277146671354537	0.04342944819032519
57982.584818518575	UVOT_U	5.751894786402167e-16	5.751894786402168e-17	SUDO_PTS	SUDO_PTS	0.05629999857774237	-1.2494916161198553	-15.24018906666253	0.04342944819032519
57982.591118518416	UVOT_U	6.223287656834028e-16	6.223287656834028e-17	SUDO_PTS	SUDO_PTS	0.06259999841859099	-1.203425677760772	-15.205980124310658	0.04342944819032518
57982.597918518244	UVOT_U	6.699345831077347e-16	6.699345831077346e-17	SUDO_PTS	SUDO_PTS	0.06939999824680854	-1.1586405405163467	-15.173967602645995	0.043429448190325175
57982.60511851806	UVOT_U	7.168243515339751e-16	7.168243515339752e-17	SUDO_PTS	SUDO_PTS	0.07659999806492124	-1.1157712413385976	-15.1445872494994	0.04342944819032518
57982.612918517865	UVOT_U	7.63767674345053e-16	7.63767674345053e-17	SUDO_PTS	SUDO_PTS	0.08439999786787666	-1.0736575643455466	-15.117038726626033	0.04342944819032518
57982.62151851765	UVOT_U	8.111649727915606e-16	8.111649727915607e-17	SUDO_PTS	SUDO_PTS	0.09299999765062239	-1.0315170624172665	-15.090890811033146	0.04342944819032519
57982.63091851741	UVOT_U	8.580963619215343e-16	8.580963619215342e-17	SUDO_PTS	SUDO_PTS	0.10239999741315842	-0.9897000543313896	-15.066463939306411	0.04342944819032518
57982.64151851714	UVOT_U	9.053788926397184e-16	9.053788926397186e-17	SUDO_PTS	SUDO_PTS	0.1129999971453799	-0.9469215674877818	-15.043169634555756	0.04342944819032518
57982.52911851998	UVOT_W1	8.223239276629768e-18	8.223239276629768e-19	SUDO_PTS	SUDO_PTS	0.0005999999848427251	-3.221848760587558	-17.084957072624448	0.04342944819032518
57982.5324185199	UVOT_W1	5.259200575721532e-17	5.259200575721532e-18	SUDO_PTS	SUDO_PTS	0.003899999901477713	-2.408935403944702	-16.27908026572049	0.04342944819032518
57982.535718519815	UVOT_W1	9.553532854064563e-17	9.553532854064564e-18	SUDO_PTS	SUDO_PTS	0.007199999818112701	-2.142667514539933	-16.019835998541684	0.04342944819032519
57982.53911851973	UVOT_W1	1.3832956851661878e-16	1.3832956851661879e-17	SUDO_PTS	SUDO_PTS	0.010599999732221477	-1.9746941457064313	-15.859084977728347	0.04342944819032518
57982.54271851964	UVOT_W1	1.8208181277983602e-16	1.8208181277983604e-17	SUDO_PTS	SUDO_PTS	0.014199999641277827	-1.847711666588145	-15.739733431491302	0.04342944819032518
57982.546418519545	UVOT_W1	2.254272819434353e-16	2.254272819434353e-17	SUDO_PTS	SUDO_PTS	0.017899999547807965	-1.7471469799913084	-15.646993525377335	0.04342944819032518
57982.55021851945	UVOT_W1	2.68285234328345e-16	2.68285234328345e-17	SUDO_PTS	SUDO_PTS	0.02169999945181189	-1.663540277122672	-15.571403229028341	0.043429448190325175
57982.55421851935	UVOT_W1	3.1164084214429953e-16	3.116408421442996e-17	SUDO_PTS	SUDO_PTS	0.02569999935076339	-1.5900668876399071	-15.506345630731339	0.04342944819032519
57982.55841851924	UVOT_W1	3.552888690074845e-16	3.5528886900748455e-17	SUDO_PTS	SUDO_PTS	0.029899999244662467	-1.524328822646772	-15.44941839848971	0.04342944819032518
57982.56281851913	UVOT_W1	3.990280180682891e-16	3.990280180682891e-17	SUDO_PTS	SUDO_PTS	0.03429999913350912	-1.464705890928431	-15.398996608911634	0.043429448190325175
57982.56731851902	UVOT_W1	4.4173591262824344e-16	4.4173591262824344e-17	SUDO_PTS	SUDO_PTS	0.038799999019829556	-1.4111682853769942	-15.354837291657923	0.043429448190325175
57982.572118518896	UVOT_W1	4.851217111429722e-16	4.851217111429722e-17	SUDO_PTS	SUDO_PTS	0.04359999889857136	-1.3605135217026156	-15.31414928851846	0.04342944819032519
57982.57721851877	UVOT_W1	5.288668051055815e-16	5.288668051055815e-17	SUDO_PTS	SUDO_PTS	0.04869999876973452	-1.3124710497565673	-15.276653691086315	0.04342944819032518
57982.58251851863	UVOT_W1	5.718718386540933e-16	5.718718386540933e-17	SUDO_PTS	SUDO_PTS	0.05399999863584526	-1.267606251148233	-15.242701289391885	0.04342944819032518
57982.58821851849	UVOT_W1	6.154595457026843e-16	6.154595457026844e-17	SUDO_PTS	SUDO_PTS	0.05969999849185115	-1.2240256798418325	-15.210800488070586	0.04342944819032519
57982.59421851834	UVOT_W1	6.585073642945235e-16	6.585073642945235e-17	SUDO_PTS	SUDO_PTS	0.0656999983402784	-1.1824346414114209	-15.181439363823548	0.04342944819032518
57982.60071851817	UVOT_W1	7.020370231946582e-16	7.020370231946583e-17	SUDO_PTS	SUDO_PTS	0.07219999817607459	-1.1414628134015625	-15.153639983959712	0.04342944819032518
57982.607718518	UVOT_W1	7.455101028961242e-16	7.455101028961242e-17	SUDO_PTS	SUDO_PTS	0.07919999799923971	-1.101274829381708	-15.127546466761881	0.04342944819032518
57982.615318517805	UVOT_W1	7.889601529844714e-16	7.889601529844716e-17	SUDO_PTS	SUDO_PTS	0.08679999780724756	-1.0614802857947097	-15.102944930600422	0.04342944819032518
57982.623618517595	UVOT_W1	8.322552446070306e-16	8.322552446070306e-17	SUDO_PTS	SUDO_PTS	0.09509999759757193	-1.0218194940337877	-15.079743459377402	0.043429448190325175
57982.539318519724	VISTA_J	8.952819975707006e-19	6.575879795819284e-20	SUDO_PTS	SUDO_PTS	0.010799999727169052	-1.9665762554842519	-18.048040148260704	0.03189909231652867
57982.58901851847	VISTA_J	5.3833066519763056e-18	3.583840340015669e-19	SUDO_PTS	SUDO_PTS	0.06049999847164145	-1.2182446363187327	-17.26895088054694	0.02891238014686906
57982.63301851736	VISTA_J	9.866817838902229e-18	5.952811327163219e-19	SUDO_PTS	SUDO_PTS	0.10449999736010795	-0.9808837205241288	-17.005822889664294	0.026201690893746077
57982.67301851635	VISTA_J	1.435034673387379e-17	7.839025777818473e-19	SUDO_PTS	SUDO_PTS	0.14449999634962296	-0.8401321638786349	-16.843137605355853	0.02372378662299332
57982.71011851541	VISTA_J	1.8834539918135884e-17	9.303192195328133e-19	SUDO_PTS	SUDO_PTS	0.18159999541239813	-0.7408841667861352	-16.72504498408589	0.021451678947707956
57982.745118514526	VISTA_J	2.332239340655657e-17	1.0400114530987976e-18	SUDO_PTS	SUDO_PTS	0.21659999452822376	-0.6643415586819	-16.63222688316159	0.019366418674252064
57982.77851851368	VISTA_J	2.7802524295124276e-17	1.1178650397023317e-18	SUDO_PTS	SUDO_PTS	0.2499999936844688	-0.6020600022991639	-16.55591577107208	0.01746181796666647
57982.81091851286	VISTA_J	3.229275440274619e-17	1.1691964702176474e-18	SUDO_PTS	SUDO_PTS	0.28239999286597595	-0.5491353185914354	-16.490894910359227	0.015724133313109474
57982.84261851206	VISTA_J	3.678022978534513e-17	1.198894178812238e-18	SUDO_PTS	SUDO_PTS	0.3140999920651666	-0.5029320745726967	-16.43438556182454	0.014156331520569908
57982.87391851127	VISTA_J	4.12570031672942e-17	1.212261454061924e-18	SUDO_PTS	SUDO_PTS	0.3453999912744621	-0.4616776777397616	-16.38450232156829	0.012760947710823138
57982.90531851048	VISTA_J	4.5746192523725404e-17	1.2148475673280609e-18	SUDO_PTS	SUDO_PTS	0.37679999048123136	-0.4238891168503618	-16.33964504661934	0.01153323513362419
57982.93701850968	VISTA_J	5.022699747341893e-17	1.212233659983623e-18	SUDO_PTS	SUDO_PTS	0.408499989680422	-0.38880795010276725	-16.299062782813984	0.010481741210728078
57982.96951850886	VISTA_J	5.471648032997295e-17	1.2098889559880391e-18	SUDO_PTS	SUDO_PTS	0.44099998885940295	-0.355561421503363	-16.26188184663942	0.009603104843961579
57983.00311850801	VISTA_J	5.919499848119443e-17	1.2126323341298204e-18	SUDO_PTS	SUDO_PTS	0.47459998801059555	-0.3236722770898814	-16.227714986246337	0.008896689666397214
57982.541718519664	VISTA_Ks	2.7294023701495507e-19	1.510530927637556e-20	SUDO_PTS	SUDO_PTS	0.013199999666539952	-1.8794260797653517	-18.56393243565501	0.024035124091331614
57982.60801851799	VISTA_Ks	1.6332638709090717e-18	8.573314363327749e-20	SUDO_PTS	SUDO_PTS	0.07949999799166108	-1.0996328823147312	-17.786943644766076	0.02279694779229229
57982.675418516286	VISTA_Ks	2.9954630689868444e-18	1.4887526922850145e-19	SUDO_PTS	SUDO_PTS	0.14689999628899386	-0.8329782151809451	-17.52353603044988	0.021584545170062024
57982.74401851455	VISTA_Ks	4.3569225790665895e-18	2.0467512929962713e-19	SUDO_PTS	SUDO_PTS	0.2154999945560121	-0.6665527364744511	-17.360820157251048	0.020401849613932304
57982.81411851278	VISTA_Ks	5.718541888612815e-18	2.534725870065871e-19	SUDO_PTS	SUDO_PTS	0.28559999278513715	-0.5442418078670648	-17.242714693314575	0.019249967560770274
57982.88591851097	VISTA_Ks	7.078619273252203e-18	2.9554504724657917e-19	SUDO_PTS	SUDO_PTS	0.3573999909713166	-0.4468454628015761	-17.150051445768657	0.01813257334774757
57982.9599185091	VISTA_Ks	8.440272402073502e-18	3.313538292021185e-19	SUDO_PTS	SUDO_PTS	0.43139998910191935	-0.3651198702046753	-17.073643536690895	0.017049821702986717
57982.53941851972	VISTA_Y	1.6396466932838804e-18	1.472565209492375e-19	SUDO_PTS	SUDO_PTS	0.01089999972464284	-1.962573513030578	-17.785249722493383	0.03900394806666559
57982.5877185185	VISTA_Y	9.84315833037518e-18	7.984765370244664e-19	SUDO_PTS	SUDO_PTS	0.05919999850448221	-1.2276783042482817	-17.006865529071348	0.035229947778938724
57982.62861851747	VISTA_Y	1.8057793216490674e-17	1.3227815763523188e-18	SUDO_PTS	SUDO_PTS	0.1000999974712613	-0.9995659334918829	-16.74333532447985	0.03181323058060469
57982.66451851656	VISTA_Y	2.6262248311143085e-17	1.734501642458223e-18	SUDO_PTS	SUDO_PTS	0.13599999656435102	-0.8664611026009841	-16.58066809670329	0.02868316844952358
57982.69701851574	VISTA_Y	3.4481358924959387e-17	2.0467555363436885e-18	SUDO_PTS	SUDO_PTS	0.16849999574333197	-0.7734001057638441	-16.462415626780576	0.02577899082148896
57982.726918514985	VISTA_Y	4.2670276493453604e-17	2.267764265623373e-18	SUDO_PTS	SUDO_PTS	0.19839999498799443	-0.7024583431530417	-16.369874543004478	0.0230811137811284
57982.75511851427	VISTA_Y	5.0889587448561135e-17	2.407447726493719e-18	SUDO_PTS	SUDO_PTS	0.2265999942756025	-0.6447401054438231	-16.293371069848646	0.020545288643645958
57982.781918513596	VISTA_Y	5.908050622833259e-17	2.4722077217138633e-18	SUDO_PTS	SUDO_PTS	0.25339999359857757	-0.596193400423779	-16.22855579211382	0.018172934529529377
57982.80791851294	VISTA_Y	6.730507429788992e-17	2.4695499582821188e-18	SUDO_PTS	SUDO_PTS	0.2793999929417623	-0.5537736091930384	-16.171952191994475	0.015935082619765478
57982.8332185123	VISTA_Y	7.548994402375027e-17	2.4066321065300397e-18	SUDO_PTS	SUDO_PTS	0.30469999230263056	-0.516127556748528	-16.12211089666038	0.013845381094843089
57982.858318511666	VISTA_Y	8.370081875257483e-17	2.290671583241927e-18	SUDO_PTS	SUDO_PTS	0.32979999166855123	-0.4817493596627016	-16.077270293763178	0.011885499368833248
57982.88341851103	VISTA_Y	9.191153166110763e-17	2.1305231382479498e-18	SUDO_PTS	SUDO_PTS	0.3548999910344719	-0.44989401162360876	-16.03662999652901	0.01006701145967099
57982.90881851039	VISTA_Y	1.0012621377504237e-16	1.937069089745435e-18	SUDO_PTS	SUDO_PTS	0.3802999903928139	-0.41987368555961907	-15.999452206162557	0.00840197971164561
57982.93481850973	VISTA_Y	1.0834010361517633e-16	1.7255332602353515e-18	SUDO_PTS	SUDO_PTS	0.4062999897359987	-0.39115318864478993	-15.965210753394581	0.006917009936805766
57982.961718509054	VISTA_Y	1.1653261603493186e-16	1.518884734351266e-18	SUDO_PTS	SUDO_PTS	0.4331999890564475	-0.3633115630179188	-15.933552503981236	0.005660589122774918
57982.990118508336	VISTA_Y	1.247452730769271e-16	1.3499749437724895e-18	SUDO_PTS	SUDO_PTS	0.4615999883390032	-0.33573421082352656	-15.903975901941052	0.004699870819365615
